userId,resId,X
22526,844,0.81
22526,844,0.75
24753,844,0.78
30446,844,0.74
14315,844,0.85
15020,844,0.9
12416,5518,0.84
25882,5518,0.59
14401,5518,0.68
17005,7013,0.7
1153,7013,0.62
20015,7013,0.83
30011,7013,0.74
31905,7013,0.88
14615,4180,0.73
13812,4180,0.43
24753,4180,0.8
20655,4762,0.81
652,10951,0.85
5531,10951,0.82
12958,10951,0.83
20350,4762,0.58
30011,4762,0.77
24753,10951,0.85
12958,10951,0.82
17005,11159,0.71
3911,11159,0.68
13259,11159,0.67
30446,11159,0.71
10258,1302,0.99
30011,1302,0.74
31737,1302,0.68
18579,5134,0.79
12410,5134,0.82
6541,5134,0.87
14315,5134,0.61
6929,5134,0.83
6803,5134,0.79
20655,5134,0.8
24859,5134,0.75
17005,5134,0.63
31905,8542,0.82
20688,10490,0.67
24753,10490,0.64
14373,10490,0.75
652,1415,0.75
17005,1415,0.78
30446,1415,0.68
19193,1415,0.66
13259,1415,0.72
6965,1415,0.42
6965,1415,0.46
16116,1415,0.47
18281,1415,0.54
4440,1415,0.66
22526,1415,0.58
30011,1415,0.72
18579,1415,0.58
14472,1415,0.65
14550,1415,0.82
1126,1415,0.8
21297,1415,0.8
2853,1415,0.86
2853,1415,0.78
7065,1415,0.66
20655,1415,0.6
28145,1415,0.71
6779,1415,0.79
22526,567,0.51
22958,567,0.64
12410,567,0.35
4847,567,0.5
22526,567,0.8
14627,567,0.57
27199,567,0.5
13745,567,0.47
20350,567,0.43
12509,567,0.44
18598,567,0.53
24859,6239,0.72
6929,6239,0.87
18950,6239,0.87
6541,6239,0.83
12958,6239,0.7
20655,6239,0.74
18950,6239,0.87
12958,6239,0.78
6541,6239,0.81
12509,6239,0.79
17005,11022,0.73
17005,11022,0.73
13259,11022,0.63
12410,11022,0.8
13259,11022,0.79
17005,11022,0.71
652,11022,0.81
17645,11022,0.57
20655,11022,0.75
20655,11022,0.67
30446,11022,0.78
14615,11022,0.73
22526,11022,0.56
30446,11022,0.82
20655,11022,0.75
31737,11022,0.79
6929,11022,0.77
14479,11022,0.84
12509,11022,0.7
31737,11022,0.72
1153,11022,0.84
12509,11022,0.74
7065,11022,0.77
24753,11022,0.78
24036,11022,0.76
24036,11022,0.74
31737,11022,0.8
17005,11022,0.68
20350,11022,0.78
24753,11022,0.6
24753,11022,0.67
14373,11022,0.79
17005,4751,0.77
22526,4751,0.86
17005,4751,0.82
9890,4751,0.82
13259,4751,0.78
15322,4751,0.81
17710,4751,0.79
4888,4751,0.85
20655,4751,0.64
10258,1866,0.99
9890,1866,0.83
3911,1866,0.75
17710,1866,0.87
22308,1866,1.0
17238,1866,0.93
4440,1866,0.76
17645,1866,0.32
18579,1866,0.82
12958,1866,0.77
4440,1866,0.84
29222,1866,0.87
15020,1866,0.95
15020,1866,0.88
15020,1866,0.99
15020,1866,0.99
21577,1866,0.82
4440,1866,0.81
21577,1866,0.8
15020,1866,0.89
15020,1866,0.96
20655,1866,0.7
15020,1866,0.99
14615,1866,0.78
15020,1866,0.89
15020,1866,0.92
10258,7151,0.93
3911,7151,0.74
652,7151,0.84
652,7151,0.84
6738,7151,0.72
30707,7151,0.84
6929,7151,0.85
3911,2771,0.71
652,2771,0.8
24753,2771,0.51
1153,2771,0.91
30707,2771,0.82
24753,2771,0.65
30707,2771,0.77
24859,2771,0.72
24859,2771,0.71
14472,2771,0.8
6458,5538,0.65
24859,5538,0.63
3911,5538,0.46
19193,5538,0.64
652,5538,0.83
17710,5538,0.9
13099,5538,0.65
6702,5538,0.71
29222,5538,0.78
4762,5538,0.57
29222,5538,0.82
27355,5538,0.6
15020,5538,0.92
17005,10832,0.81
10258,10832,0.97
17005,10832,0.82
17005,10832,0.82
24859,10832,0.79
17005,10832,0.77
24753,10832,0.83
